# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-07-14 12:22:32 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03253000 SOUTH FORK LICKING RIVER AT HAYES, KY
# -----------------------------------------------------------------------------------
#
# Data provided for site 03253000
#    DD parameter   Description
#    02   00065     Gage height, feet
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
#     T  Value exceeds "standard difference" threshold.  
#     h  Value exceeds "high" threshold.  
#     ~  Value is a system interpolated value.  
# 
agency_cd	site_no	datetime	tz_cd	02_00065	02_00065_cd
USGS	03253000	2015-04-22 07:15	EDT	7.39	P
USGS	03253000	2015-04-22 07:30	EDT	7.39	P
USGS	03253000	2015-04-22 07:45	EDT	7.37	P
USGS	03253000	2015-04-22 08:00	EDT	7.35	P
USGS	03253000	2015-04-22 08:15	EDT	7.35	P
USGS	03253000	2015-04-22 08:30	EDT	7.34	P
USGS	03253000	2015-04-22 08:45	EDT	7.30	P
USGS	03253000	2015-04-22 09:00	EDT	7.29	P
USGS	03253000	2015-04-22 09:15	EDT	7.29	P
USGS	03253000	2015-04-22 09:30	EDT	7.27	P
USGS	03253000	2015-04-22 09:45	EDT	7.27	P
USGS	03253000	2015-04-22 10:00	EDT	7.24	P
USGS	03253000	2015-04-22 10:15	EDT	7.26	P
USGS	03253000	2015-04-22 10:30	EDT	7.23	P
USGS	03253000	2015-04-22 10:45	EDT	7.22	P
USGS	03253000	2015-04-22 11:00	EDT	7.20	P
USGS	03253000	2015-04-22 11:15	EDT	7.21	P
USGS	03253000	2015-04-22 11:30	EDT	7.20	P
USGS	03253000	2015-04-22 11:45	EDT	7.18	P
USGS	03253000	2015-04-22 12:00	EDT	7.14	P
USGS	03253000	2015-04-22 12:15	EDT	7.15	P
USGS	03253000	2015-04-22 12:30	EDT	7.13	P
USGS	03253000	2015-04-22 12:45	EDT	7.13	P
USGS	03253000	2015-04-22 13:00	EDT	7.11	P
USGS	03253000	2015-04-22 13:15	EDT	7.10	P
USGS	03253000	2015-04-22 13:30	EDT	7.07	P
USGS	03253000	2015-04-22 13:45	EDT	7.08	P
USGS	03253000	2015-04-22 14:00	EDT	7.05	P
USGS	03253000	2015-04-22 14:15	EDT	7.04	P
USGS	03253000	2015-04-22 14:30	EDT	7.03	P
USGS	03253000	2015-04-22 14:45	EDT	7.02	P
USGS	03253000	2015-04-22 15:00	EDT	7.01	P
USGS	03253000	2015-04-22 15:15	EDT	6.99	P
USGS	03253000	2015-04-22 15:30	EDT	6.96	P
USGS	03253000	2015-04-22 15:45	EDT	6.97	P
USGS	03253000	2015-04-22 16:00	EDT	6.96	P
USGS	03253000	2015-04-22 16:15	EDT	6.94	P
USGS	03253000	2015-04-22 16:30	EDT	6.92	P
USGS	03253000	2015-04-22 16:45	EDT	6.91	P
USGS	03253000	2015-04-22 17:00	EDT	6.92	P
USGS	03253000	2015-04-22 17:15	EDT	6.89	P
USGS	03253000	2015-04-22 17:30	EDT	6.87	P
USGS	03253000	2015-04-22 17:45	EDT	6.89	P
USGS	03253000	2015-04-22 18:00	EDT	6.86	P
USGS	03253000	2015-04-22 18:15	EDT	6.85	P
USGS	03253000	2015-04-22 18:30	EDT	6.84	P
USGS	03253000	2015-04-22 18:45	EDT	6.83	P
USGS	03253000	2015-04-22 19:00	EDT	6.83	P
USGS	03253000	2015-04-22 19:15	EDT	6.81	P
USGS	03253000	2015-04-22 19:30	EDT	6.80	P
USGS	03253000	2015-04-22 19:45	EDT	6.79	P
USGS	03253000	2015-04-22 20:00	EDT	6.78	P
USGS	03253000	2015-04-22 20:15	EDT	6.76	P
USGS	03253000	2015-04-22 20:30	EDT	6.76	P
USGS	03253000	2015-04-22 20:45	EDT	6.76	P
USGS	03253000	2015-04-22 21:00	EDT	6.74	P
USGS	03253000	2015-04-22 21:15	EDT	6.71	P
USGS	03253000	2015-04-22 21:30	EDT	6.70	P
USGS	03253000	2015-04-22 21:45	EDT	6.71	P
USGS	03253000	2015-04-22 22:00	EDT	6.70	P
USGS	03253000	2015-04-22 22:15	EDT	6.68	P
USGS	03253000	2015-04-22 22:30	EDT	6.68	P
USGS	03253000	2015-04-22 22:45	EDT	6.66	P
USGS	03253000	2015-04-22 23:00	EDT	6.65	P
USGS	03253000	2015-04-22 23:15	EDT	6.63	P
USGS	03253000	2015-04-22 23:30	EDT	6.62	P
USGS	03253000	2015-04-22 23:45	EDT	6.61	P
USGS	03253000	2015-04-23 00:00	EDT	6.60	P
USGS	03253000	2015-04-23 00:15	EDT	6.58	P
USGS	03253000	2015-04-23 00:30	EDT	6.57	P
USGS	03253000	2015-04-23 00:45	EDT	6.56	P
USGS	03253000	2015-04-23 01:00	EDT	6.56	P
USGS	03253000	2015-04-23 01:15	EDT	6.54	P
USGS	03253000	2015-04-23 01:30	EDT	6.54	P
USGS	03253000	2015-04-23 01:45	EDT	6.52	P
USGS	03253000	2015-04-23 02:00	EDT	6.53	P
USGS	03253000	2015-04-23 02:15	EDT	6.49	P
USGS	03253000	2015-04-23 02:30	EDT	6.50	P
USGS	03253000	2015-04-23 02:45	EDT	6.49	P
USGS	03253000	2015-04-23 03:00	EDT	6.47	P
USGS	03253000	2015-04-23 03:15	EDT	6.47	P
USGS	03253000	2015-04-23 03:30	EDT	6.45	P
USGS	03253000	2015-04-23 03:45	EDT	6.44	P
USGS	03253000	2015-04-23 04:00	EDT	6.42	P
USGS	03253000	2015-04-23 04:15	EDT	6.43	P
USGS	03253000	2015-04-23 04:30	EDT	6.41	P
USGS	03253000	2015-04-23 04:45	EDT	6.41	P
USGS	03253000	2015-04-23 05:00	EDT	6.39	P
USGS	03253000	2015-04-23 05:15	EDT	6.39	P
USGS	03253000	2015-04-23 05:30	EDT	6.38	P
USGS	03253000	2015-04-23 05:45	EDT	6.36	P
USGS	03253000	2015-04-23 06:00	EDT	6.35	P
USGS	03253000	2015-04-23 06:15	EDT	6.35	P
USGS	03253000	2015-04-23 06:30	EDT	6.34	P
USGS	03253000	2015-04-23 06:45	EDT	6.32	P
USGS	03253000	2015-04-23 07:00	EDT	6.32	P
USGS	03253000	2015-04-23 07:15	EDT	6.31	P
USGS	03253000	2015-04-23 07:30	EDT	6.29	P
USGS	03253000	2015-04-23 07:45	EDT	6.28	P
USGS	03253000	2015-04-23 08:00	EDT	6.27	P
USGS	03253000	2015-04-23 08:15	EDT	6.26	P
USGS	03253000	2015-04-23 08:30	EDT	6.26	P
USGS	03253000	2015-04-23 08:45	EDT	6.26	P
USGS	03253000	2015-04-23 09:00	EDT	6.24	P
USGS	03253000	2015-04-23 09:15	EDT	6.25	P
USGS	03253000	2015-04-23 09:30	EDT	6.23	P
USGS	03253000	2015-04-23 09:45	EDT	6.23	P
USGS	03253000	2015-04-23 10:00	EDT	6.21	P
USGS	03253000	2015-04-23 10:15	EDT	6.19	P
USGS	03253000	2015-04-23 10:30	EDT	6.19	P
USGS	03253000	2015-04-23 10:45	EDT	6.18	P
USGS	03253000	2015-04-23 11:00	EDT	6.17	P
USGS	03253000	2015-04-23 11:15	EDT	6.17	P
USGS	03253000	2015-04-23 11:30	EDT	6.15	P
USGS	03253000	2015-04-23 11:45	EDT	6.14	P
USGS	03253000	2015-04-23 12:00	EDT	6.13	P
USGS	03253000	2015-04-23 12:15	EDT	6.12	P
USGS	03253000	2015-04-23 12:30	EDT	6.12	P
USGS	03253000	2015-04-23 12:45	EDT	6.10	P
USGS	03253000	2015-04-23 13:00	EDT	6.09	P
USGS	03253000	2015-04-23 13:15	EDT	6.08	P
USGS	03253000	2015-04-23 13:30	EDT	6.08	P
USGS	03253000	2015-04-23 13:45	EDT	6.06	P
USGS	03253000	2015-04-23 14:00	EDT	6.05	P
USGS	03253000	2015-04-23 14:15	EDT	6.05	P
USGS	03253000	2015-04-23 14:30	EDT	6.04	P
USGS	03253000	2015-04-23 14:45	EDT	6.03	P
USGS	03253000	2015-04-23 15:00	EDT	6.02	P
USGS	03253000	2015-04-23 15:15	EDT	6.01	P
USGS	03253000	2015-04-23 15:30	EDT	6.00	P
USGS	03253000	2015-04-23 15:45	EDT	6.00	P
USGS	03253000	2015-04-23 16:00	EDT	5.99	P
USGS	03253000	2015-04-23 16:15	EDT	5.97	P
USGS	03253000	2015-04-23 16:30	EDT	5.98	P
USGS	03253000	2015-04-23 16:45	EDT	5.96	P
USGS	03253000	2015-04-23 17:00	EDT	5.96	P
USGS	03253000	2015-04-23 17:15	EDT	5.95	P
USGS	03253000	2015-04-23 17:30	EDT	5.95	P
USGS	03253000	2015-04-23 17:45	EDT	5.93	P
USGS	03253000	2015-04-23 18:00	EDT	5.94	P
USGS	03253000	2015-04-23 18:15	EDT	5.92	P
USGS	03253000	2015-04-23 18:30	EDT	5.92	P
USGS	03253000	2015-04-23 18:45	EDT	5.91	P
USGS	03253000	2015-04-23 19:00	EDT	5.90	P
USGS	03253000	2015-04-23 19:15	EDT	5.90	P
USGS	03253000	2015-04-23 19:30	EDT	5.89	P
USGS	03253000	2015-04-23 19:45	EDT	5.90	P
USGS	03253000	2015-04-23 20:00	EDT	5.89	P
USGS	03253000	2015-04-23 20:15	EDT	5.89	P
USGS	03253000	2015-04-23 20:30	EDT	5.87	P
USGS	03253000	2015-04-23 20:45	EDT	5.87	P
USGS	03253000	2015-04-23 21:00	EDT	5.86	P
USGS	03253000	2015-04-23 21:15	EDT	5.85	P
USGS	03253000	2015-04-23 21:30	EDT	5.85	P
USGS	03253000	2015-04-23 21:45	EDT	5.84	P
USGS	03253000	2015-04-23 22:00	EDT	5.83	P
USGS	03253000	2015-04-23 22:15	EDT	5.83	P
USGS	03253000	2015-04-23 22:30	EDT	5.83	P
USGS	03253000	2015-04-23 22:45	EDT	5.82	P
USGS	03253000	2015-04-23 23:00	EDT	5.82	P
USGS	03253000	2015-04-23 23:15	EDT	5.80	P
USGS	03253000	2015-04-23 23:30	EDT	5.80	P
USGS	03253000	2015-04-23 23:45	EDT	5.79	P
USGS	03253000	2015-04-24 00:00	EDT	5.78	P
USGS	03253000	2015-04-24 00:15	EDT	5.77	P
USGS	03253000	2015-04-24 00:30	EDT	5.77	P
USGS	03253000	2015-04-24 00:45	EDT	5.77	P
USGS	03253000	2015-04-24 01:00	EDT	5.76	P
USGS	03253000	2015-04-24 01:15	EDT	5.76	P
USGS	03253000	2015-04-24 01:30	EDT	5.75	P
USGS	03253000	2015-04-24 01:45	EDT	5.75	P
USGS	03253000	2015-04-24 02:00	EDT	5.74	P
USGS	03253000	2015-04-24 02:15	EDT	5.74	P
USGS	03253000	2015-04-24 02:30	EDT	5.73	P
USGS	03253000	2015-04-24 02:45	EDT	5.72	P
USGS	03253000	2015-04-24 03:00	EDT	5.72	P
USGS	03253000	2015-04-24 03:15	EDT	5.71	P
USGS	03253000	2015-04-24 03:30	EDT	5.70	P
USGS	03253000	2015-04-24 03:45	EDT	5.70	P
USGS	03253000	2015-04-24 04:00	EDT	5.69	P
USGS	03253000	2015-04-24 04:15	EDT	5.70	P
USGS	03253000	2015-04-24 04:30	EDT	5.70	P
USGS	03253000	2015-04-24 04:45	EDT	5.69	P
USGS	03253000	2015-04-24 05:00	EDT	5.68	P
USGS	03253000	2015-04-24 05:15	EDT	5.68	P
USGS	03253000	2015-04-24 05:30	EDT	5.67	P
USGS	03253000	2015-04-24 05:45	EDT	5.67	P
USGS	03253000	2015-04-24 06:00	EDT	5.65	P
USGS	03253000	2015-04-24 06:15	EDT	5.66	P
USGS	03253000	2015-04-24 06:30	EDT	5.63	P
USGS	03253000	2015-04-24 06:45	EDT	5.64	P
USGS	03253000	2015-04-24 07:00	EDT	5.63	P
USGS	03253000	2015-04-24 07:15	EDT	5.63	P
USGS	03253000	2015-04-24 07:30	EDT	5.63	P
USGS	03253000	2015-04-24 07:45	EDT	5.61	P
USGS	03253000	2015-04-24 08:00	EDT	5.61	P
USGS	03253000	2015-04-24 08:15	EDT	5.61	P
USGS	03253000	2015-04-24 08:30	EDT	5.61	P
USGS	03253000	2015-04-24 08:45	EDT	5.59	P
USGS	03253000	2015-04-24 09:00	EDT	5.59	P
USGS	03253000	2015-04-24 09:15	EDT	5.59	P
USGS	03253000	2015-04-24 09:30	EDT	5.58	P
USGS	03253000	2015-04-24 09:45	EDT	5.58	P
USGS	03253000	2015-04-24 10:00	EDT	5.57	P
USGS	03253000	2015-04-24 10:15	EDT	5.56	P
USGS	03253000	2015-04-24 10:30	EDT	5.55	P
USGS	03253000	2015-04-24 10:45	EDT	5.55	P
USGS	03253000	2015-04-24 11:00	EDT	5.56	P
USGS	03253000	2015-04-24 11:15	EDT	5.54	P
USGS	03253000	2015-04-24 11:30	EDT	5.53	P
USGS	03253000	2015-04-24 11:45	EDT	5.53	P
USGS	03253000	2015-04-24 12:00	EDT	5.52	P
USGS	03253000	2015-04-24 12:15	EDT	5.52	P
USGS	03253000	2015-04-24 12:30	EDT	5.51	P
USGS	03253000	2015-04-24 12:45	EDT	5.49	P
USGS	03253000	2015-04-24 13:00	EDT	5.49	P
USGS	03253000	2015-04-24 13:15	EDT	5.49	P
USGS	03253000	2015-04-24 13:30	EDT	5.48	P
USGS	03253000	2015-04-24 13:45	EDT	5.48	P
USGS	03253000	2015-04-24 14:00	EDT	5.46	P
USGS	03253000	2015-04-24 14:15	EDT	5.46	P
USGS	03253000	2015-04-24 14:30	EDT	5.46	P
USGS	03253000	2015-04-24 14:45	EDT	5.45	P
USGS	03253000	2015-04-24 15:00	EDT	5.45	P
USGS	03253000	2015-04-24 15:15	EDT	5.44	P
USGS	03253000	2015-04-24 15:30	EDT	5.44	P
USGS	03253000	2015-04-24 15:45	EDT	5.43	P
USGS	03253000	2015-04-24 16:00	EDT	5.43	P
USGS	03253000	2015-04-24 16:15	EDT	5.41	P
USGS	03253000	2015-04-24 16:30	EDT	5.41	P
USGS	03253000	2015-04-24 16:45	EDT	5.41	P
USGS	03253000	2015-04-24 17:00	EDT	5.41	P
USGS	03253000	2015-04-24 17:15	EDT	5.40	P
USGS	03253000	2015-04-24 17:30	EDT	5.39	P
USGS	03253000	2015-04-24 17:45	EDT	5.39	P
USGS	03253000	2015-04-24 18:00	EDT	5.39	P
USGS	03253000	2015-04-24 18:15	EDT	5.39	P
USGS	03253000	2015-04-24 18:30	EDT	5.38	P
USGS	03253000	2015-04-24 18:45	EDT	5.38	P
USGS	03253000	2015-04-24 19:00	EDT	5.38	P
USGS	03253000	2015-04-24 19:15	EDT	5.37	P
USGS	03253000	2015-04-24 19:30	EDT	5.37	P
USGS	03253000	2015-04-24 19:45	EDT	5.35	P
USGS	03253000	2015-04-24 20:00	EDT	5.35	P
USGS	03253000	2015-04-24 20:15	EDT	5.35	P
USGS	03253000	2015-04-24 20:30	EDT	5.35	P
USGS	03253000	2015-04-24 20:45	EDT	5.35	P
USGS	03253000	2015-04-24 21:00	EDT	5.35	P
USGS	03253000	2015-04-24 21:15	EDT	5.34	P
USGS	03253000	2015-04-24 21:30	EDT	5.34	P
USGS	03253000	2015-04-24 21:45	EDT	5.33	P
USGS	03253000	2015-04-24 22:00	EDT	5.33	P
USGS	03253000	2015-04-24 22:15	EDT	5.32	P
USGS	03253000	2015-04-24 22:30	EDT	5.33	P
USGS	03253000	2015-04-24 22:45	EDT	5.31	P
USGS	03253000	2015-04-24 23:00	EDT	5.31	P
USGS	03253000	2015-04-24 23:15	EDT	5.32	P
USGS	03253000	2015-04-24 23:30	EDT	5.30	P
USGS	03253000	2015-04-24 23:45	EDT	5.31	P
USGS	03253000	2015-04-25 00:00	EDT	5.31	P
USGS	03253000	2015-04-25 00:15	EDT	5.29	P
USGS	03253000	2015-04-25 00:30	EDT	5.30	P
USGS	03253000	2015-04-25 00:45	EDT	5.29	P
USGS	03253000	2015-04-25 01:00	EDT	5.28	P
USGS	03253000	2015-04-25 01:15	EDT	5.28	P
USGS	03253000	2015-04-25 01:30	EDT	5.28	P
USGS	03253000	2015-04-25 01:45	EDT	5.28	P
USGS	03253000	2015-04-25 02:00	EDT	5.26	P
USGS	03253000	2015-04-25 02:15	EDT	5.27	P
USGS	03253000	2015-04-25 02:30	EDT	5.26	P
USGS	03253000	2015-04-25 02:45	EDT	5.25	P
USGS	03253000	2015-04-25 03:00	EDT	5.26	P
USGS	03253000	2015-04-25 03:15	EDT	5.25	P
USGS	03253000	2015-04-25 03:30	EDT	5.24	P
USGS	03253000	2015-04-25 03:45	EDT	5.24	P
USGS	03253000	2015-04-25 04:00	EDT	5.24	P
USGS	03253000	2015-04-25 04:15	EDT	5.22	P
USGS	03253000	2015-04-25 04:30	EDT	5.25	P
USGS	03253000	2015-04-25 04:45	EDT	5.22	P
USGS	03253000	2015-04-25 05:00	EDT	5.23	P
USGS	03253000	2015-04-25 05:15	EDT	5.23	P
USGS	03253000	2015-04-25 05:30	EDT	5.21	P
USGS	03253000	2015-04-25 05:45	EDT	5.21	P
USGS	03253000	2015-04-25 06:00	EDT	5.21	P
USGS	03253000	2015-04-25 06:15	EDT	5.20	P
USGS	03253000	2015-04-25 06:30	EDT	5.21	P
USGS	03253000	2015-04-25 06:45	EDT	5.21	P
USGS	03253000	2015-04-25 07:00	EDT	5.20	P
USGS	03253000	2015-04-25 07:15	EDT	5.20	P
USGS	03253000	2015-04-25 07:30	EDT	5.19	P
USGS	03253000	2015-04-25 07:45	EDT	5.20	P
USGS	03253000	2015-04-25 08:00	EDT	5.19	P
USGS	03253000	2015-04-25 08:15	EDT	5.18	P
USGS	03253000	2015-04-25 08:30	EDT	5.18	P
USGS	03253000	2015-04-25 08:45	EDT	5.18	P
USGS	03253000	2015-04-25 09:00	EDT	5.17	P
USGS	03253000	2015-04-25 09:15	EDT	5.17	P
USGS	03253000	2015-04-25 09:30	EDT	5.18	P
USGS	03253000	2015-04-25 09:45	EDT	5.16	P
USGS	03253000	2015-04-25 10:00	EDT	5.17	P
USGS	03253000	2015-04-25 10:15	EDT	5.16	P
USGS	03253000	2015-04-25 10:30	EDT	5.14	P
USGS	03253000	2015-04-25 10:45	EDT	5.15	P
USGS	03253000	2015-04-25 11:00	EDT	5.14	P
USGS	03253000	2015-04-25 11:15	EDT	5.15	P
USGS	03253000	2015-04-25 11:30	EDT	5.14	P
USGS	03253000	2015-04-25 11:45	EDT	5.14	P
USGS	03253000	2015-04-25 12:00	EDT	5.14	P
USGS	03253000	2015-04-25 12:15	EDT	5.13	P
USGS	03253000	2015-04-25 12:30	EDT	5.13	P
USGS	03253000	2015-04-25 12:45	EDT	5.12	P
USGS	03253000	2015-04-25 13:00	EDT	5.12	P
USGS	03253000	2015-04-25 13:15	EDT	5.13	P
USGS	03253000	2015-04-25 13:30	EDT	5.14	P
USGS	03253000	2015-04-25 13:45	EDT	5.14	P
USGS	03253000	2015-04-25 14:00	EDT	5.13	P
USGS	03253000	2015-04-25 14:15	EDT	5.12	P
USGS	03253000	2015-04-25 14:30	EDT	5.13	P
USGS	03253000	2015-04-25 14:45	EDT	5.13	P
USGS	03253000	2015-04-25 15:00	EDT	5.12	P
USGS	03253000	2015-04-25 15:15	EDT	5.13	P
USGS	03253000	2015-04-25 15:30	EDT	5.12	P
USGS	03253000	2015-04-25 15:45	EDT	5.12	P
USGS	03253000	2015-04-25 16:00	EDT	5.12	P
USGS	03253000	2015-04-25 16:15	EDT	5.12	P
USGS	03253000	2015-04-25 16:30	EDT	5.11	P
USGS	03253000	2015-04-25 16:45	EDT	5.12	P
USGS	03253000	2015-04-25 17:00	EDT	5.13	P
USGS	03253000	2015-04-25 17:15	EDT	5.13	P
USGS	03253000	2015-04-25 17:30	EDT	5.12	P
USGS	03253000	2015-04-25 17:45	EDT	5.13	P
USGS	03253000	2015-04-25 18:00	EDT	5.11	P
USGS	03253000	2015-04-25 18:15	EDT	5.12	P
USGS	03253000	2015-04-25 18:30	EDT	5.13	P
USGS	03253000	2015-04-25 18:45	EDT	5.12	P
USGS	03253000	2015-04-25 19:00	EDT	5.12	P
USGS	03253000	2015-04-25 19:15	EDT	5.12	P
USGS	03253000	2015-04-25 19:30	EDT	5.12	P
USGS	03253000	2015-04-25 19:45	EDT	5.12	P
USGS	03253000	2015-04-25 20:00	EDT	5.12	P
USGS	03253000	2015-04-25 20:15	EDT	5.11	P
USGS	03253000	2015-04-25 20:30	EDT	5.12	P
USGS	03253000	2015-04-25 20:45	EDT	5.11	P
USGS	03253000	2015-04-25 21:00	EDT	5.12	P
USGS	03253000	2015-04-25 21:15	EDT	5.15	P
USGS	03253000	2015-04-25 21:30	EDT	5.14	P
USGS	03253000	2015-04-25 21:45	EDT	5.16	P
USGS	03253000	2015-04-25 22:00	EDT	5.16	P
USGS	03253000	2015-04-25 22:15	EDT	5.18	P
USGS	03253000	2015-04-25 22:30	EDT	5.18	P
USGS	03253000	2015-04-25 22:45	EDT	5.18	P
USGS	03253000	2015-04-25 23:00	EDT	5.18	P
USGS	03253000	2015-04-25 23:15	EDT	5.19	P
USGS	03253000	2015-04-25 23:30	EDT	5.21	P
USGS	03253000	2015-04-25 23:45	EDT	5.21	P
USGS	03253000	2015-04-26 00:00	EDT	5.23	P
USGS	03253000	2015-04-26 00:15	EDT	5.24	P
USGS	03253000	2015-04-26 00:30	EDT	5.24	P
USGS	03253000	2015-04-26 00:45	EDT	5.26	P
USGS	03253000	2015-04-26 01:00	EDT	5.28	P
USGS	03253000	2015-04-26 01:15	EDT	5.29	P
USGS	03253000	2015-04-26 01:30	EDT	5.29	P
USGS	03253000	2015-04-26 01:45	EDT	5.30	P
USGS	03253000	2015-04-26 02:00	EDT	5.32	P
USGS	03253000	2015-04-26 02:15	EDT	5.33	P
USGS	03253000	2015-04-26 02:30	EDT	5.36	P
USGS	03253000	2015-04-26 02:45	EDT	5.37	P
USGS	03253000	2015-04-26 03:00	EDT	5.38	P
USGS	03253000	2015-04-26 03:15	EDT	5.40	P
USGS	03253000	2015-04-26 03:30	EDT	5.40	P
USGS	03253000	2015-04-26 03:45	EDT	5.41	P
USGS	03253000	2015-04-26 04:00	EDT	5.41	P
USGS	03253000	2015-04-26 04:15	EDT	5.41	P
USGS	03253000	2015-04-26 04:30	EDT	5.42	P
USGS	03253000	2015-04-26 04:45	EDT	5.43	P
USGS	03253000	2015-04-26 05:00	EDT	5.43	P
USGS	03253000	2015-04-26 05:15	EDT	5.45	P
USGS	03253000	2015-04-26 05:30	EDT	5.46	P
USGS	03253000	2015-04-26 05:45	EDT	5.46	P
USGS	03253000	2015-04-26 06:00	EDT	5.48	P
USGS	03253000	2015-04-26 06:15	EDT	5.49	P
USGS	03253000	2015-04-26 06:30	EDT	5.52	P
USGS	03253000	2015-04-26 06:45	EDT	5.54	P
USGS	03253000	2015-04-26 07:00	EDT	5.55	P
USGS	03253000	2015-04-26 07:15	EDT	5.58	P
USGS	03253000	2015-04-26 07:30	EDT	5.58	P
USGS	03253000	2015-04-26 07:45	EDT	5.59	P
USGS	03253000	2015-04-26 08:00	EDT	5.61	P
USGS	03253000	2015-04-26 08:15	EDT	5.61	P
USGS	03253000	2015-04-26 08:30	EDT	5.63	P
USGS	03253000	2015-04-26 08:45	EDT	5.63	P
USGS	03253000	2015-04-26 09:00	EDT	5.64	P
USGS	03253000	2015-04-26 09:15	EDT	5.64	P
USGS	03253000	2015-04-26 09:30	EDT	5.64	P
USGS	03253000	2015-04-26 09:45	EDT	5.64	P
USGS	03253000	2015-04-26 10:00	EDT	5.63	P
USGS	03253000	2015-04-26 10:15	EDT	5.63	P
USGS	03253000	2015-04-26 10:30	EDT	5.61	P
USGS	03253000	2015-04-26 10:45	EDT	5.61	P
USGS	03253000	2015-04-26 11:00	EDT	5.60	P
USGS	03253000	2015-04-26 11:15	EDT	5.60	P
USGS	03253000	2015-04-26 11:30	EDT	5.58	P
USGS	03253000	2015-04-26 11:45	EDT	5.56	P
USGS	03253000	2015-04-26 12:00	EDT	5.55	P
USGS	03253000	2015-04-26 12:15	EDT	5.53	P
USGS	03253000	2015-04-26 12:30	EDT	5.52	P
USGS	03253000	2015-04-26 12:45	EDT	5.50	P
USGS	03253000	2015-04-26 13:00	EDT	5.49	P
USGS	03253000	2015-04-26 13:15	EDT	5.48	P
USGS	03253000	2015-04-26 13:30	EDT	5.47	P
USGS	03253000	2015-04-26 13:45	EDT	5.46	P
USGS	03253000	2015-04-26 14:00	EDT	5.44	P
USGS	03253000	2015-04-26 14:15	EDT	5.42	P
USGS	03253000	2015-04-26 14:30	EDT	5.41	P
USGS	03253000	2015-04-26 14:45	EDT	5.40	P
USGS	03253000	2015-04-26 15:00	EDT	5.39	P
USGS	03253000	2015-04-26 15:15	EDT	5.38	P
USGS	03253000	2015-04-26 15:30	EDT	5.37	P
USGS	03253000	2015-04-26 15:45	EDT	5.37	P
USGS	03253000	2015-04-26 16:00	EDT	5.34	P
USGS	03253000	2015-04-26 16:15	EDT	5.35	P
USGS	03253000	2015-04-26 16:30	EDT	5.34	P
USGS	03253000	2015-04-26 16:45	EDT	5.32	P
USGS	03253000	2015-04-26 17:00	EDT	5.32	P
USGS	03253000	2015-04-26 17:15	EDT	5.31	P
USGS	03253000	2015-04-26 17:30	EDT	5.31	P
USGS	03253000	2015-04-26 17:45	EDT	5.30	P
USGS	03253000	2015-04-26 18:00	EDT	5.28	P
USGS	03253000	2015-04-26 18:15	EDT	5.29	P
USGS	03253000	2015-04-26 18:30	EDT	5.28	P
USGS	03253000	2015-04-26 18:45	EDT	5.28	P
USGS	03253000	2015-04-26 19:00	EDT	5.27	P
USGS	03253000	2015-04-26 19:15	EDT	5.27	P
USGS	03253000	2015-04-26 19:30	EDT	5.26	P
USGS	03253000	2015-04-26 19:45	EDT	5.26	P
USGS	03253000	2015-04-26 20:00	EDT	5.25	P
USGS	03253000	2015-04-26 20:15	EDT	5.25	P
USGS	03253000	2015-04-26 20:30	EDT	5.25	P
USGS	03253000	2015-04-26 20:45	EDT	5.24	P
USGS	03253000	2015-04-26 21:00	EDT	5.25	P
USGS	03253000	2015-04-26 21:15	EDT	5.24	P
USGS	03253000	2015-04-26 21:30	EDT	5.24	P
USGS	03253000	2015-04-26 21:45	EDT	5.24	P
USGS	03253000	2015-04-26 22:00	EDT	5.22	P
USGS	03253000	2015-04-26 22:15	EDT	5.22	P
USGS	03253000	2015-04-26 22:30	EDT	5.22	P
USGS	03253000	2015-04-26 22:45	EDT	5.21	P
USGS	03253000	2015-04-26 23:00	EDT	5.22	P
USGS	03253000	2015-04-26 23:15	EDT	5.21	P
USGS	03253000	2015-04-26 23:30	EDT	5.20	P
USGS	03253000	2015-04-26 23:45	EDT	5.20	P
USGS	03253000	2015-04-27 00:00	EDT	5.20	P
USGS	03253000	2015-04-27 00:15	EDT	5.20	P
USGS	03253000	2015-04-27 00:30	EDT	5.20	P
USGS	03253000	2015-04-27 00:45	EDT	5.19	P
USGS	03253000	2015-04-27 01:00	EDT	5.18	P
USGS	03253000	2015-04-27 01:15	EDT	5.17	P
USGS	03253000	2015-04-27 01:30	EDT	5.17	P
USGS	03253000	2015-04-27 01:45	EDT	5.16	P
USGS	03253000	2015-04-27 02:00	EDT	5.16	P
USGS	03253000	2015-04-27 02:15	EDT	5.15	P
USGS	03253000	2015-04-27 02:30	EDT	5.15	P
USGS	03253000	2015-04-27 02:45	EDT	5.16	P
USGS	03253000	2015-04-27 03:00	EDT	5.15	P
